"gene","log2_fold_change","pvalue"
"Gene1760",-1.91467731767538,0.00376326159187963
"Gene1761",0.558803643644548,0.334018788749389
"Gene1762",-0.578486738956925,0.446735713084344
"Gene1763",-0.296946953628539,0.670354119738516
"Gene1764",-0.0453785159816031,0.95301226185616
"Gene1765",-0.159597356033611,0.715945494268357
"Gene1766",-1.33183355395816,0.154722096772641
"Gene1767",0.381890224835436,0.491022536993053
"Gene1768",-0.428780460927491,0.559886027176963
"Gene1769",0.381043827716404,0.358005112943335
"Gene1770",0.95408182014806,0.182452384002884
"Gene1771",0.216513165684502,0.635637062551873
"Gene1772",-0.163249524809502,0.767914273741626
"Gene1773",-0.450501970618226,0.489454559113529
"Gene1774",0.274811331908766,0.692335324418702
"Gene1775",0.197161302275197,0.829055841305357
"Gene1776",0.215571155265805,0.630826088179517
"Gene1777",-0.041028188820263,0.952673445289989
"Gene1778",-0.0168807829662247,0.973920130893831
"Gene1779",-0.0534925616242925,0.939326216854852
"Gene1780",0.0617604402887528,0.941651068408
"Gene1781",0.324796671377704,0.612889859118947
"Gene1782",0.109652633033966,0.837570380186901
"Gene1783",-1.27314654978517,0.000924040560425819
"Gene1784",-0.262335545182833,0.692705128750851
"Gene1785",-0.205275202275244,0.748070129676176
"Gene1786",0.118018863942663,0.834410880791206
"Gene1787",0.17103461841915,0.740883267726701
"Gene1788",-0.127836765660615,0.850580916313914
"Gene1789",-0.118925314594784,0.894554617875979
"Gene1790",-1.58359690570938,0.00166263628099056
"Gene1791",0.217730114068111,0.545957352946225
"Gene1792",0.305688173429619,0.717962710426989
"Gene1793",0.249856930465338,0.510500170740766
"Gene1794",0.263576975707639,0.709348391805794
"Gene1795",0.0904182936229685,0.923269019478651
"Gene1796",-0.227299372906758,0.742437560801092
"Gene1797",-0.0901580327817617,0.908734151888889
"Gene1798",-0.0708902329735555,0.872320388521002
"Gene1799",-0.999070450283345,0.0647607223417152
"Gene1800",-0.534641571668689,0.487363951355122
"Gene1801",0.554434992831902,0.520535320150036
"Gene1802",0.0138498441259889,0.980848987108557
"Gene1803",0.124569739411032,0.808965144300009
"Gene1804",-0.051602555914157,0.956363254540523
"Gene1805",-0.73367453568574,0.0882738377917093
"Gene1806",-0.0643980292852675,0.945192889914676
"Gene1807",0.596372520091499,0.417344656082268
"Gene1808",0.577798624576718,0.41596260815541
"Gene1809",0.469982534858773,0.293353101326133
"Gene1810",0.490501906826565,0.260912305066135
"Gene1811",-0.0423218921181102,0.958199034913109
"Gene1812",0.107702861305247,0.895397833397297
"Gene1813",-1.2059688676909,0.0120369404098336
"Gene1814",0.0879780533513964,0.91005948163358
"Gene1815",0.353554492309898,0.501361953080564
"Gene1816",0.39748753084567,0.438122393338771
"Gene1817",-0.0917997592791251,0.918021507942912
"Gene1818",-0.101169606913248,0.911548010956118
"Gene1819",0.324089509717984,0.602218989921589
"Gene1820",0.27409205075003,0.616636220992424
"Gene1821",0.801276835505321,0.173905376795615
"Gene1822",1.91069031280502,2.33386402075988e-05
"Gene1823",0.022760385238067,0.961815514290549
"Gene1824",0.372230882804195,0.660147135358919
"Gene1825",-0.114188663012127,0.837935310053107
"Gene1826",0.680157979072044,0.337746515505327
"Gene1827",-0.575200154653167,0.35465941602323
"Gene1828",-0.273821568200247,0.499918913492652
"Gene1829",0.00541661435155309,0.995131282731525
"Gene1830",0.0333580392304369,0.947617579702784
"Gene1831",0.3469096214973,0.655130533505767
"Gene1832",0.149888213640348,0.764219762087548
"Gene1833",0.397527666258255,0.654383710445081
"Gene1834",-0.258880351492832,0.569080850263598
"Gene1835",-0.722376712535177,0.252189179306138
"Gene1836",-0.868571905103142,0.293767375561821
"Gene1837",-0.169881605682274,0.759483245874581
"Gene1838",0.661153211869292,0.299402887109237
"Gene1839",-1.19788260822111,0.0180223159534022
"Gene1840",1.58488781302602,0.0923048993813197
"Gene1841",1.39913877089158,0.0224694416812283
"Gene1842",0.126727551991578,0.872298037543426
"Gene1843",-0.750087727233735,0.322722409216665
"Gene1844",0.0313193595537162,0.972071967464669
"Gene1845",0.255010694774539,0.751861010707251
"Gene1846",0.194199805828399,0.821792661987955
"Gene1847",0.296170059318215,0.555842920195548
"Gene1848",-0.108842280171329,0.8611569573844
"Gene1849",0.297876625001028,0.716723931027644
"Gene1850",0.359073894659837,0.610538793856593
"Gene1851",0.110691836246051,0.906539692946195
"Gene1852",-0.254655335240586,0.778784497292804
"Gene1853",-0.193517971476071,0.826203697878747
"Gene1854",-0.127168089609175,0.854106453086198
"Gene1855",-0.280136670083293,0.756108952245001
"Gene1856",-0.0562966415412872,0.914459745634571
"Gene1857",0.161317068217321,0.748786784629158
"Gene1858",0.190684127599657,0.807491665569695
"Gene1859",-0.46805991891081,0.295773818091089
"Gene1860",0.219520107374228,0.731308462871195
"Gene1861",-0.426859150886837,0.649127602523181
"Gene1862",-0.23725133210913,0.760663937373693
"Gene1863",0.110152743880834,0.877037921934307
"Gene1864",0.304342732962667,0.705018287878633
"Gene1865",0.311350920551002,0.407073647276462
"Gene1866",-0.0687504764961202,0.938117416766611
"Gene1867",-0.210365165917915,0.795091241015689
"Gene1868",-0.0607981283430461,0.923527678550079
"Gene1869",-0.311511839340644,0.725902348148999
"Gene1870",0.0879753905867411,0.882315293690169
"Gene1871",-0.0462847715326745,0.954449306144733
"Gene1872",0.0686796517643516,0.940165802035777
"Gene1873",0.130592351943806,0.871777029039722
"Gene1874",-0.153587882737478,0.835667827848716
"Gene1875",-0.401303355784242,0.657101763647669
"Gene1876",0.0324707499527516,0.949432628583669
"Gene1877",0.231354724664632,0.80271513375652
"Gene1878",0.294199480133192,0.632271095029063
"Gene1879",0.38710188361204,0.445563091953576
"Gene1880",0.207250897990716,0.714988701192196
"Gene1881",0.0134230698695428,0.987988080472061
"Gene1882",0.0503964936985309,0.923797527907666
"Gene1883",-0.0368076930003648,0.93869720000792
"Gene1884",-0.365674804601958,0.337535837465519
"Gene1885",-0.519494746509089,0.568801649737704
"Gene1886",0.0578933110061917,0.945971816396603
"Gene1887",-0.363323992122969,0.612720881824461
"Gene1888",0.159113267415823,0.674701336479557
"Gene1889",0.224279154436083,0.661248960008937
"Gene1890",0.762481341782297,0.344377624964125
"Gene1891",-0.0502009869958998,0.955541368452558
"Gene1892",0.042816811861074,0.909230761650669
"Gene1893",-0.0494446339438624,0.945542511477325
"Gene1894",-0.272131553337863,0.456515331288198
"Gene1895",-2.53952747209212,0.00739533314032964
"Gene1896",-0.0394924678120861,0.931079634072178
"Gene1897",-0.111102126708621,0.88112058581979
"Gene1898",-0.0530530247408365,0.943361261522485
"Gene1899",0.165432703326484,0.844297937952404
"Gene1900",0.103778069238394,0.905698071130398
"Gene1901",0.13446745408201,0.736403335617599
"Gene1902",-0.467570565414813,0.581557581462201
"Gene1903",0.15929054676565,0.790708186218902
"Gene1904",-0.159469640419339,0.682606876331518
"Gene1905",-0.205427393527755,0.618566551454358
"Gene1906",-0.185651618033702,0.813900537282413
"Gene1907",-0.441192881429233,0.532279071434187
"Gene1908",-0.164194285940666,0.806617391323132
"Gene1909",-0.255188206898001,0.500860491066953
"Gene1910",-0.105310200298481,0.883584789040615
"Gene1911",0.561176372362226,0.479327021009584
"Gene1912",0.0320871358704042,0.939200727143378
"Gene1913",0.325918230409521,0.567440145775856
"Gene1914",0.11993866079308,0.780807932173291
"Gene1915",-0.0818722602747385,0.87683575310683
"Gene1916",0.235528223234265,0.792391874376653
"Gene1917",0.36361672225738,0.384073960387312
"Gene1918",0.463562753492528,0.500903182233442
"Gene1919",0.137389454975991,0.698867841281795
"Gene1920",0.00888472235376757,0.991381357344202
"Gene1921",-0.0587091058212976,0.943899485898487
"Gene1922",0.0731352065471385,0.911167343644344
"Gene1923",0.168405565153888,0.791509978158844
"Gene1924",0.463336992461897,0.433705242932057
"Gene1925",0.346377159090487,0.608478144215289
"Gene1926",1.72194979755325,1.20759606165499e-06
"Gene1927",-0.0155990669355937,0.972611068526976
"Gene1928",0.235208986989615,0.791132685734654
"Gene1929",-0.274381369211836,0.678386305870294
"Gene1930",-0.32809207784394,0.725360846684952
"Gene1931",0.152935749420927,0.854380370718097
"Gene1932",0.126436561892905,0.890621448488085
"Gene1933",0.269652533223182,0.604908863593761
"Gene1934",-0.0343642867284224,0.962008553994755
"Gene1935",0.451048077560832,0.58552048266003
"Gene1936",0.15175473021434,0.867749140505618
"Gene1937",-0.27797186499409,0.676400227353424
"Gene1938",-0.233183743639345,0.783613628887667
"Gene1939",0.145123736657273,0.861210730203982
"Gene1940",0.162237748277105,0.827574221874726
"Gene1941",2.02972571567562,0.0321523802856027
"Gene1942",-0.978209901167096,0.253895672843459
"Gene1943",-0.205325188858619,0.815083538283617
"Gene1944",0.838332010228821,0.19005993225746
"Gene1945",-0.0844366785441343,0.835625288117573
"Gene1946",-0.300854658218745,0.412298361174182
"Gene1947",0.175145629967355,0.622403289843253
"Gene1948",-2.12954731791569,0.0116162145911335
"Gene1949",-1.38300936759818,0.000233291968970283
"Gene1950",-0.210230212011706,0.803270521335456
"Gene1951",0.24699320252281,0.542069884891039
"Gene1952",-0.472424366764808,0.586465373786073
"Gene1953",-0.405177789964488,0.265129987012864
"Gene1954",0.724263843878466,0.0569057976742836
"Gene1955",0.0725565583818009,0.937104193945603
"Gene1956",0.465817045634371,0.338707878775132
"Gene1957",-0.00955261565145527,0.989502729509746
"Gene1958",0.0992284758711593,0.871565792936314
"Gene1959",-0.219046720396736,0.757644331003256
"Gene1960",0.206791010098664,0.82425622212456
"Gene1961",0.523502040331693,0.580209233628182
"Gene1962",-0.00528628391415261,0.991796140968447
"Gene1963",0.44657305904893,0.392545176158061
"Gene1964",-0.135256350331152,0.773509137188207
"Gene1965",0.529740248726593,0.2574090603487
"Gene1966",1.1454627570653,0.225267163121283
"Gene1967",0.0579174663975696,0.949977521157116
"Gene1968",0.241085247163105,0.712295799241813
"Gene1969",0.120509726066192,0.806449608034145
"Gene1970",0.119055858082731,0.856931881610074
"Gene1971",0.0568590761671499,0.934952430324656
"Gene1972",-0.809745952658099,0.0922858396594896
"Gene1973",-0.038721753349603,0.936173017456141
"Gene1974",0.329953512149526,0.6962089205215
"Gene1975",0.17328936266954,0.760277375181767
"Gene1976",-0.146127038796406,0.87164502726102
"Gene1977",-0.863992823044493,0.111297975820527
"Gene1978",0.294287727397385,0.485605106148136
"Gene1979",0.47314268759549,0.320528734194712
"Gene1980",0.427944926030282,0.53244791104126
"Gene1981",0.531944565214305,0.36888642937836
"Gene1982",0.0989654545816356,0.904369460438964
"Gene1983",-0.543015631409659,0.390699261187814
"Gene1984",-0.16495437014109,0.850295233593245
"Gene1985",0.20470343894738,0.653253330024969
"Gene1986",-0.356730723565752,0.503388268242438
"Gene1987",-0.0239965826943586,0.967415580233263
"Gene1988",-0.224862863844069,0.524117344767705
"Gene1989",0.271443972388693,0.760137106676143
"Gene1990",0.0178377466290618,0.976461888883724
"Gene1991",-0.0278219101118731,0.938814369213574
"Gene1992",0.601250752538563,0.409860512927564
"Gene1993",-0.0663376181013755,0.894906074792912
"Gene1994",-0.161632925494979,0.84448597355476
"Gene1995",1.91921690161312,4.58166707915523e-06
"Gene1996",0.360721568672186,0.356806144856717
"Gene1997",0.39551145428098,0.400360258675064
"Gene1998",0.156148945124306,0.76662615733144
"Gene1999",0.0432426896739517,0.941058907412302
"Gene2000",0.356243628620732,0.526423709866389
"Gene2001",0.0139548244433741,0.968361434938434
"Gene2002",0.300407695346348,0.572709353566873
"Gene2003",0.282265689265899,0.672957035104969
"Gene2004",-0.236937267067071,0.784960479193335
"Gene2005",-0.480456435467158,0.341903692027361
"Gene2006",0.235780666826203,0.561786209267187
"Gene2007",0.339290072595539,0.396706454706381
"Gene2008",-0.137593327523814,0.785120052908253
"Gene2009",-0.069882862269819,0.861966974438744
"Gene2010",0.156371861570442,0.710102632403732
"Gene2011",0.239785288305152,0.603579548153132
"Gene2012",1.56557732899451,6.41746329798658e-05
"Gene2013",0.165291363697894,0.765088514779151
"Gene2014",0.116428899754028,0.89307718982731
"Gene2015",0.333741193937301,0.683614747229321
"Gene2016",0.170951498155579,0.74057260089154
"Gene2017",2.37847413147455,0.00241200586876248
"Gene2018",-0.36490030357975,0.617167743422837
"Gene2019",0.48853492190747,0.270984728442211
"Gene2020",1.02187340081743,0.0206788954587055
"Gene2021",0.0374825984143847,0.932919919189647
"Gene2022",-0.0233372598720518,0.979011073275131
"Gene2023",-0.400093287789623,0.445111708607304
"Gene2024",-0.206274967967115,0.567913440979394
"Gene2025",0.167484269594542,0.65920397268993
"Gene2026",-0.189015146415165,0.788883791549226
"Gene2027",0.874470050787917,0.0771819551446772
"Gene2028",-0.173854482213261,0.744048873133072
"Gene2029",-0.15141367420227,0.854676272798407
"Gene2030",-0.0967777265989056,0.90376057677324
"Gene2031",-0.299046129091178,0.670823144761777
"Gene2032",0.519732607299445,0.228649117222043
"Gene2033",0.80545112273766,0.267563980443039
"Gene2034",0.195732739047866,0.821774292819515
"Gene2035",0.46453548658225,0.512111180590948
"Gene2036",-0.507624339531913,0.27887141677024
"Gene2037",0.389370465583541,0.678461531842324
"Gene2038",-0.237194120688425,0.580336064561641
"Gene2039",-0.215335096054396,0.638824864636411
"Gene2040",-0.0837775860459884,0.918955022645811
"Gene2041",-0.449403464157487,0.360711615646415
"Gene2042",1.62687413402975,0.0603590842999591
"Gene2043",-2.437856439662,5.0799860021149e-05
"Gene2044",-0.170817610984199,0.81771294150981
"Gene2045",0.00878692054804515,0.989953332647159
"Gene2046",0.497381062908025,0.360384664790536
"Gene2047",0.183698571881201,0.762851629942675
"Gene2048",0.697273146750249,0.245708000643859
"Gene2049",-0.0459158394633799,0.94485199828673
"Gene2050",-0.0749522460744691,0.902099174963512
"Gene2051",0.188920173849157,0.681076061340837
"Gene2052",-0.0671135433236695,0.864119839987495
"Gene2053",-0.946894220569171,0.308030046837342
"Gene2054",-0.427154477583967,0.527285353410224
"Gene2055",0.572858116766466,0.473502845809476
"Gene2056",0.487892873263369,0.474892493345842
"Gene2057",0.266152287236222,0.725618860463618
"Gene2058",0.247417859313089,0.620809681394371
"Gene2059",-0.324148937369074,0.533579780431964
"Gene2060",0.449911863533952,0.290905483981287
"Gene2061",0.143110453619955,0.851852370533536
"Gene2062",-0.38939323314804,0.657424695438739
"Gene2063",-0.0906289252012971,0.922475132779758
"Gene2064",-0.316930574802554,0.55771648272369
"Gene2065",-0.357399789096595,0.34342991941121
"Gene2066",-0.361736216946163,0.694167365384139
"Gene2067",-0.103764850509378,0.860423301639973
"Gene2068",-1.04584380679865,0.0678595513820478
"Gene2069",0.225803709714114,0.678357894126488
"Gene2070",0.171073593729111,0.803197921454858
"Gene2071",-0.366535255316616,0.365201581841322
"Gene2072",0.446092733280502,0.584104023317551
"Gene2073",0.0454456604358066,0.939405716432534
"Gene2074",0.0773156514364311,0.927026107729001
"Gene2075",0.202990195158722,0.721542291205798
"Gene2076",0.110551083197712,0.900013592702106
"Gene2077",0.096387198972388,0.846289556322107
"Gene2078",-0.100280823491338,0.887161258741832
"Gene2079",1.02438114548637,0.0720763361289057
"Gene2080",0.244849210969716,0.758775214268031
"Gene2081",-0.732291610889654,0.0401359711961108
"Gene2082",-0.30325568548868,0.73756776886509
"Gene2083",0.309767532629344,0.722322020990239
"Gene2084",-0.0545257855820448,0.940716062540322
"Gene2085",-0.331004881693294,0.529984858549091
"Gene2086",-0.0922284395527822,0.919391430529022
"Gene2087",-0.453357223554999,0.544366067221725
"Gene2088",0.160651734533686,0.823660826018928
"Gene2089",0.640802959735803,0.350753745742215
"Gene2090",0.791494360218657,0.0824053468171953
"Gene2091",0.21290567188323,0.747951596472324
"Gene2092",-0.172313252669378,0.824506539623856
"Gene2093",-0.335496552911958,0.71101359234185
"Gene2094",-0.226686644885305,0.561305490950065
"Gene2095",-0.109330033833524,0.824151102776212
"Gene2096",0.167677720607784,0.827003956847645
"Gene2097",-0.556987246490124,0.310636794234018
"Gene2098",0.0299898933752935,0.942801699013044
"Gene2099",0.547347970018101,0.549216438763845
"Gene2100",0.181134228821336,0.752020383437799
"Gene2101",-0.103870669873922,0.89319446901236
"Gene2102",0.0468372853512074,0.953348274573684
"Gene2103",0.303588515902059,0.608231800093513
"Gene2104",-0.0800279197314407,0.869317654017222
"Gene2105",-0.0992652957532814,0.846854273218934
"Gene2106",-0.00629582465288749,0.987242932826467
"Gene2107",-0.0177464989672012,0.984202166138996
"Gene2108",-0.0528316200343459,0.932731791598941
"Gene2109",0.0804854730333347,0.909781158615212
"Gene2110",2.40202553647101,3.15327869501856e-06
"Gene2111",-0.62297210035332,0.504744009518592
"Gene2112",-0.0441286844734677,0.959726797082979
"Gene2113",0.40155161684764,0.61602209714289
"Gene2114",0.166982890850654,0.698885502374737
"Gene2115",-0.089456574462085,0.904182683236259
"Gene2116",0.0324163575052602,0.935122519379003
"Gene2117",2.17289123311579,1.97783026093068e-05
"Gene2118",0.142434482688781,0.7686707762371
"Gene2119",0.0501094097912064,0.93848662797051
"Gene2120",0.14490313502346,0.87272529424665
"Gene2121",1.12028288488166,0.177281671947263
"Gene2122",-0.0349292197895434,0.966579707608545
"Gene2123",0.273135461877002,0.715204328685178
"Gene2124",-0.183486659226442,0.706858033520472
"Gene2125",-0.405737346596742,0.436815042610751
"Gene2126",-0.754275169764209,0.0512215812093856
"Gene2127",0.381532110306364,0.678272043773564
"Gene2128",0.255676208481339,0.72969922561274
"Gene2129",0.300116143945612,0.677124566180929
"Gene2130",0.441796818167682,0.261845286942511
"Gene2131",0.10737489927434,0.868114132132366
"Gene2132",0.0671394712361205,0.912997102381363
"Gene2133",0.18195451005822,0.611624403853425
"Gene2134",-0.33748252040232,0.499018950377382
"Gene2135",-0.649296735674152,0.151428179533243
"Gene2136",-0.301462932168752,0.588527944040875
"Gene2137",-2.22802329961367,0.000355016598811299
"Gene2138",0.13834993902885,0.852272797537874
"Gene2139",-0.491686313513057,0.593900002240822
"Gene2140",-0.472798669189064,0.547572538993092
"Gene2141",-1.03999069139571,0.0369242557328396
"Gene2142",0.278789746234132,0.69779321233751
"Gene2143",-0.0222044127488825,0.958554331060419
"Gene2144",-0.0904630461903015,0.812521414907365
"Gene2145",0.162217718275967,0.814236382944877
"Gene2146",0.147044476610781,0.853077696311007
"Gene2147",0.432710052102209,0.588795889133812
"Gene2148",-0.285641882248375,0.611086357956957
"Gene2149",0.271013657331231,0.524090690554125
"Gene2150",-0.352047923477216,0.685711047749382
"Gene2151",-0.26735887821312,0.49493756180138
"Gene2152",-0.636717694877733,0.389734923083927
"Gene2153",1.76099990893546,0.00039349444362105
"Gene2154",-0.234273214420785,0.668971563519071
"Gene2155",-0.275950487245362,0.591788901667747
"Gene2156",-1.11453717847684,0.234702882632518
"Gene2157",-0.000670900881557387,0.99940391227882
"Gene2158",0.105057213069128,0.889260657004475
"Gene2159",0.67646101250987,0.21530200011065
"Gene2160",-0.119727292561603,0.785144542803328
"Gene2161",0.326382036302468,0.63981058415026
"Gene2162",-0.78840159247115,0.215477363026473
"Gene2163",-0.200912989849457,0.828309603825299
"Gene2164",0.211314731808912,0.634561269562913
"Gene2165",-0.496738979085107,0.157284025891109
"Gene2166",0.00280885229203996,0.994419745756483
"Gene2167",-1.51487850646465,0.00213636953562333
"Gene2168",0.00315591094323151,0.9964248367826
"Gene2169",-0.744924134473182,0.222930989412073
"Gene2170",0.0952423761133254,0.893038492815307
"Gene2171",-0.0675388160673114,0.933322434824355
"Gene2172",-0.311805011190935,0.704967575099679
"Gene2173",0.20267936149577,0.74863596865867
"Gene2174",0.0526258449550451,0.953910639464608
"Gene2175",-1.39644821869901,0.0583002719038566
"Gene2176",-0.544541368597924,0.4674348615194
"Gene2177",-1.91315492743155,0.000187862817080164
"Gene2178",2.12984808184997,0.00108208103331555
"Gene2179",-0.309420511114207,0.672888527231058
"Gene2180",0.340933907265292,0.611260124015834
"Gene2181",0.726349561935055,0.383889895252932
"Gene2182",-0.27871205001052,0.738224859958759
"Gene2183",-0.301942166754373,0.641397561218248
"Gene2184",-0.250038482956606,0.578202194277863
"Gene2185",0.341380076528994,0.614827866380558
"Gene2186",-0.0276537454986546,0.952167056395094
"Gene2187",-0.216845392172671,0.80057587180637
"Gene2188",0.459224443395529,0.299506079297222
"Gene2189",-0.938606181817254,0.222045550328342
"Gene2190",0.0839152997325202,0.920691285244665
"Gene2191",0.349207092159343,0.548741334076335
"Gene2192",-0.398335908484977,0.619484408029251
"Gene2193",0.134647525282723,0.871035614657734
"Gene2194",0.174075961260783,0.647890384651041
"Gene2195",0.173259435909296,0.844458909283116
"Gene2196",0.428904131873251,0.595931756058028
"Gene2197",-0.695488665419059,0.210124933934206
"Gene2198",0.278939078644266,0.510457430793967
"Gene2199",-0.12037258982851,0.790955849673923
"Gene2200",-0.314895189174509,0.647915445870232
"Gene2201",-0.0233185253004952,0.966655177559681
"Gene2202",-0.104023331352746,0.903988543688715
"Gene2203",0.0152792280549896,0.974176240259216
"Gene2204",0.0900635884792336,0.851105754579249
"Gene2205",0.317056757289282,0.652664469418539
"Gene2206",-0.0418559484979736,0.957101081753601
"Gene2207",1.69527625279417,0.00220284722648739
"Gene2208",-0.737804454435616,0.199596375521502
"Gene2209",0.409791615209956,0.408605810178106
"Gene2210",-0.257035258414349,0.770889854103299
"Gene2211",-0.0936401942383517,0.822602989702211
"Gene2212",-1.13392987213582,0.153990000980996
"Gene2213",-0.24003618239435,0.523847055393502
"Gene2214",0.317134282012979,0.685227085705077
"Gene2215",0.791333640976138,0.361905831668193
"Gene2216",0.000416452238792497,0.99911137273335
"Gene2217",0.474022289921235,0.544753370075905
"Gene2218",0.029293692738782,0.957220760950615
"Gene2219",0.0572322761031334,0.941943840253457
"Gene2220",0.122905204543216,0.739283969284182
"Gene2221",-0.610019956729417,0.287340338132622
"Gene2222",-0.164971167234951,0.783188064478217
"Gene2223",-0.0603582059450676,0.886464806572513
"Gene2224",-0.0507225326339404,0.931990044976021
"Gene2225",-0.755958069655923,0.21119752031064
"Gene2226",0.257204346562479,0.64864722162525
"Gene2227",0.402773395714541,0.634823141171841
"Gene2228",-0.294715741050754,0.604800528536289
"Gene2229",-0.301447459283446,0.566743026101901
"Gene2230",-0.18832233168812,0.743149160614204
"Gene2231",0.173808121981398,0.824050774702917
"Gene2232",-0.504688145843369,0.218782729512376
"Gene2233",-0.389410813601776,0.610742224095226
"Gene2234",-0.355092197917238,0.469901758683276
"Gene2235",0.198577289816821,0.808156203854388
"Gene2236",-0.0749179006542788,0.885275447714707
"Gene2237",-0.160582418574027,0.835654224685868
"Gene2238",0.674854320350133,0.349829490672542
"Gene2239",0.475671210761865,0.482125314064616
"Gene2240",0.155280739083289,0.863734896577455
"Gene2241",-1.57180718699075,0.0187541511073117
"Gene2242",0.0061842120277753,0.990376162385879
"Gene2243",-0.83952088340452,0.347423212666404
"Gene2244",-0.0189794382395432,0.958202000836566
"Gene2245",0.477198322588961,0.559397886798623
"Gene2246",-0.109268405076955,0.847712785304552
"Gene2247",-0.161134994595621,0.763006325044773
"Gene2248",0.137371359455126,0.758349954068742
"Gene2249",0.183796071417619,0.687010787378998
"Gene2250",-0.238516447908216,0.75560842137303
"Gene2251",-0.0718161265119476,0.920874717700607
"Gene2252",0.0582409163277367,0.926500942510481
"Gene2253",0.194241483575747,0.82371413127504
"Gene2254",0.138776878436527,0.856254311620776
"Gene2255",-0.135872542796971,0.835462143844154
"Gene2256",-0.0398965089834939,0.964561850130516
"Gene2257",-0.612134000014652,0.464782068667207
"Gene2258",0.47666679163216,0.42128208041784
"Gene2259",0.360665741664926,0.662557478733372
"Gene2260",-0.285613079491744,0.427825183761529
"Gene2261",-0.0886653179631786,0.896146526239503
"Gene2262",-0.615108985502243,0.220892773588443
"Gene2263",0.0708931489428671,0.887693122036745
"Gene2264",0.247615090164636,0.732647943905312
"Gene2265",1.80997881412136,7.63428200285544e-06
"Gene2266",0.164574691879947,0.792786874597375
"Gene2267",0.182442655841056,0.839015086378298
"Gene2268",0.344405735284903,0.591133155451822
"Gene2269",0.207479638010282,0.722026989930669
"Gene2270",-0.477656177283417,0.291757310211848
"Gene2271",-0.223904244797209,0.767245356548998
"Gene2272",-0.0207025443215745,0.96858682169526
"Gene2273",0.395748583416758,0.31695185133513
"Gene2274",-0.10576086443969,0.892388525613789
"Gene2275",0.0250562563189249,0.953505182007532
"Gene2276",0.0565482739492711,0.952268681179844
"Gene2277",2.29564760816293,1.95914481560536e-08
"Gene2278",0.292043818677094,0.731945626634185
"Gene2279",0.190343980507607,0.779347334597812
"Gene2280",0.152744987612741,0.870900661178301
"Gene2281",2.49926651505315,0.00121203584770701
"Gene2282",-0.473279952292086,0.361954936711228
"Gene2283",1.10234216096,0.0281097000185032
"Gene2284",-0.0150449080687422,0.973706188171216
"Gene2285",0.201517645884652,0.566700755163723
"Gene2286",0.30121357301847,0.628460714220505
"Gene2287",-0.127350075876048,0.892848649190105
"Gene2288",0.169287199555883,0.840305698524538
"Gene2289",-0.251490130996709,0.518859038555247
"Gene2290",-0.390269756585447,0.66079181747135
"Gene2291",-0.589318893186699,0.48695984930658
"Gene2292",0.604761613429141,0.0970412796424743
"Gene2293",-0.0419183058754901,0.947243927263622
"Gene2294",0.536569324070696,0.29596420078335
"Gene2295",0.0939484280488787,0.864830693968153
"Gene2296",-0.463910864818624,0.227464339875266
"Gene2297",0.115615793913035,0.806955973688339
"Gene2298",0.272328385973947,0.754790116726112
"Gene2299",0.224903262794883,0.80569628806716
"Gene2300",-0.0522913571743479,0.95498162861021
"Gene2301",0.233247528283711,0.582354250938201
"Gene2302",0.254409485808342,0.772195243910937
"Gene2303",-0.0192745010644178,0.977689533207856
"Gene2304",-0.51083143840021,0.445313049330267
"Gene2305",-0.331434510013387,0.640390748933675
"Gene2306",-0.163238096909438,0.671130110811697
"Gene2307",0.0589033714610476,0.893846937606679
"Gene2308",0.226403800658508,0.676877123995603
"Gene2309",0.26371671189893,0.714267184399663
"Gene2310",-0.318780506184673,0.423322189609248
"Gene2311",-0.390814387326325,0.672491626981266
"Gene2312",0.876683461027898,0.333835569582478
"Gene2313",-0.0452938075880677,0.960757598408671
"Gene2314",-1.90537797913282,4.17235494367805e-06
"Gene2315",-0.221442731707108,0.746387733742713
"Gene2316",-0.457328015731299,0.565506870393584
"Gene2317",-0.391369523223197,0.481007115236539
"Gene2318",0.233525549959016,0.683183711819438
"Gene2319",-0.779384139182086,0.296728575348674
"Gene2320",-0.215057009969559,0.587729657839776
"Gene2321",0.16019532584739,0.729660823709172
"Gene2322",0.0701456535912644,0.906133543890755
"Gene2323",-0.132710874455466,0.781106099971529
"Gene2324",0.425419067650207,0.650217766917581
"Gene2325",0.367755862232484,0.555214397940768
"Gene2326",-0.182083280879046,0.843659919239769
"Gene2327",-0.0965753040221552,0.79201231414788
"Gene2328",-0.287546677061523,0.442625317284885
"Gene2329",-0.404534287639918,0.539710935274626
"Gene2330",0.595294857522884,0.14789862856725
"Gene2331",-0.0832616340345205,0.917882719515043
"Gene2332",-0.357714059760229,0.423696229801649
"Gene2333",0.697141046310548,0.122289484778985
"Gene2334",0.232710105117211,0.787853708995558
"Gene2335",-0.140629759654536,0.715754700298908
"Gene2336",0.9232791144642,0.0917982294321308
"Gene2337",0.131447323609143,0.876107002264157
"Gene2338",-0.563515790563204,0.361865990755097
"Gene2339",-0.0908937044394838,0.921755312973761
"Gene2340",-0.501858253886657,0.536561834719144
"Gene2341",-0.30903203532418,0.537268010781141
"Gene2342",0.811987768436645,0.0919782143324753
"Gene2343",0.395935758026707,0.67202911584562
"Gene2344",-0.410669578974338,0.578067295419452
"Gene2345",0.656870389759348,0.373273641435114
"Gene2346",-0.695603477019257,0.342645581950529
