"sample","pop","k","ancestry","q"
"CB_03","Cultivar B",5,"A2",0.0313894094589565
"CB_03","Cultivar B",5,"A3",0.0335827539003143
"CB_03","Cultivar B",5,"A4",0.0489689341999118
"CB_03","Cultivar B",5,"A5",0.865359677892368
"CB_04","Cultivar B",5,"A1",0.0730643064930076
"CB_04","Cultivar B",5,"A2",0.0245130196951209
"CB_04","Cultivar B",5,"A3",0.0202793022207287
"CB_04","Cultivar B",5,"A4",0.15125289589212
"CB_04","Cultivar B",5,"A5",0.730890475699023
"CB_05","Cultivar B",5,"A1",0.0162800504464984
"CB_05","Cultivar B",5,"A2",0.0534628456814747
"CB_05","Cultivar B",5,"A3",0.1566232713698
"CB_05","Cultivar B",5,"A4",0.0458466700672207
"CB_05","Cultivar B",5,"A5",0.727787162435006
"CB_06","Cultivar B",5,"A1",0.0621958889876069
"CB_06","Cultivar B",5,"A2",0.0141125582766677
"CB_06","Cultivar B",5,"A3",0.120355268544507
"CB_06","Cultivar B",5,"A4",0.128618547278971
"CB_06","Cultivar B",5,"A5",0.674717736912248
"CB_07","Cultivar B",5,"A1",0.00790671480530031
"CB_07","Cultivar B",5,"A2",0.0130736500220845
"CB_07","Cultivar B",5,"A3",0.142830265996165
"CB_07","Cultivar B",5,"A4",0.151545145404278
"CB_07","Cultivar B",5,"A5",0.684644223772173
"CB_08","Cultivar B",5,"A1",0.0848771656981087
"CB_08","Cultivar B",5,"A2",0.0536831884943243
"CB_08","Cultivar B",5,"A3",0.0369819400120303
"CB_08","Cultivar B",5,"A4",0.130992032123008
"CB_08","Cultivar B",5,"A5",0.693465673672529
"CB_09","Cultivar B",5,"A1",0.120095290466671
"CB_09","Cultivar B",5,"A2",0.0491420409307212
"CB_09","Cultivar B",5,"A3",0.0366222338446283
"CB_09","Cultivar B",5,"A4",0.189986530501276
"CB_09","Cultivar B",5,"A5",0.604153904256704
"CB_10","Cultivar B",5,"A1",0.0561336508160554
"CB_10","Cultivar B",5,"A2",0.0220905089197055
"CB_10","Cultivar B",5,"A3",0.00870549157804155
"CB_10","Cultivar B",5,"A4",0.0980787344400527
"CB_10","Cultivar B",5,"A5",0.814991614246145
"CB_11","Cultivar B",5,"A1",0.0172135441160939
"CB_11","Cultivar B",5,"A2",0.0570899858345006
"CB_11","Cultivar B",5,"A3",0.0236715065975796
"CB_11","Cultivar B",5,"A4",0.200024753234544
"CB_11","Cultivar B",5,"A5",0.702000210217282
"CB_12","Cultivar B",5,"A1",0.0204840890249823
"CB_12","Cultivar B",5,"A2",0.00155235013274983
"CB_12","Cultivar B",5,"A3",0.029978828412556
"CB_12","Cultivar B",5,"A4",0.0423364518926666
"CB_12","Cultivar B",5,"A5",0.905648280537045
"CB_13","Cultivar B",5,"A1",0.0223294471283207
"CB_13","Cultivar B",5,"A2",0.0531632071140178
"CB_13","Cultivar B",5,"A3",0.139675092899351
"CB_13","Cultivar B",5,"A4",0.0675976790435765
"CB_13","Cultivar B",5,"A5",0.717234573814734
"CB_14","Cultivar B",5,"A1",0.0461641168118495
"CB_14","Cultivar B",5,"A2",0.022474617096612
"CB_14","Cultivar B",5,"A3",0.0864858517748291
"CB_14","Cultivar B",5,"A4",0.0980686779896195
"CB_14","Cultivar B",5,"A5",0.74680673632709
"CB_15","Cultivar B",5,"A1",0.0338205435542055
"CB_15","Cultivar B",5,"A2",0.0500064561011018
"CB_15","Cultivar B",5,"A3",0.0328927337512657
"CB_15","Cultivar B",5,"A4",0.0666373123119356
"CB_15","Cultivar B",5,"A5",0.816642954281491
"CB_16","Cultivar B",5,"A1",0.0482446732403429
"CB_16","Cultivar B",5,"A2",0.056639608221385
"CB_16","Cultivar B",5,"A3",0.018113097031536
"CB_16","Cultivar B",5,"A4",0.201864987189766
"CB_16","Cultivar B",5,"A5",0.67513763431697
"CB_17","Cultivar B",5,"A1",0.0376431230579304
"CB_17","Cultivar B",5,"A2",0.0559651878817437
"CB_17","Cultivar B",5,"A3",0.0258371230942931
"CB_17","Cultivar B",5,"A4",0.0724453458611458
"CB_17","Cultivar B",5,"A5",0.808109220104887
"CB_18","Cultivar B",5,"A1",0.0334844827468526
"CB_18","Cultivar B",5,"A2",0.115546440598925
"CB_18","Cultivar B",5,"A3",0.0197786975612924
"CB_18","Cultivar B",5,"A4",0.0983854309371297
"CB_18","Cultivar B",5,"A5",0.732804948155801
"CB_19","Cultivar B",5,"A1",0.0816512644959972
"CB_19","Cultivar B",5,"A2",0.0189452442168494
"CB_19","Cultivar B",5,"A3",0.0118461174516218
"CB_19","Cultivar B",5,"A4",0.126978684789032
"CB_19","Cultivar B",5,"A5",0.760578689046499
"CB_20","Cultivar B",5,"A1",0.0734390999865287
"CB_20","Cultivar B",5,"A2",0.0522210526420249
"CB_20","Cultivar B",5,"A3",0.0350342216530385
"CB_20","Cultivar B",5,"A4",0.0792030019935678
"CB_20","Cultivar B",5,"A5",0.76010262372484
"WN_01","Wild N",6,"A1",0.652152212370426
"WN_01","Wild N",6,"A2",0.100457650472214
"WN_01","Wild N",6,"A3",0.1513154473733
"WN_01","Wild N",6,"A4",0.0546906497569154
"WN_01","Wild N",6,"A5",0.0228677634938662
"WN_01","Wild N",6,"A6",0.0185162765332784
"WN_02","Wild N",6,"A1",0.82580063220574
"WN_02","Wild N",6,"A2",0.0752400091900295
"WN_02","Wild N",6,"A3",0.0184297881113354
"WN_02","Wild N",6,"A4",0.0110043780740194
"WN_02","Wild N",6,"A5",0.0632646747276576
"WN_02","Wild N",6,"A6",0.00626051769121861
"WN_03","Wild N",6,"A1",0.618188155307681
"WN_03","Wild N",6,"A2",0.120612647596092
"WN_03","Wild N",6,"A3",0.19422642905989
"WN_03","Wild N",6,"A4",0.0054418372375996
"WN_03","Wild N",6,"A5",0.0484426271132194
"WN_03","Wild N",6,"A6",0.0130883036855185
"WN_04","Wild N",6,"A1",0.791867300036456
"WN_04","Wild N",6,"A2",0.0625150977778319
"WN_04","Wild N",6,"A3",0.0437587990218038
"WN_04","Wild N",6,"A4",0.0175376911646335
"WN_04","Wild N",6,"A5",0.0663400295497216
"WN_04","Wild N",6,"A6",0.0179810824495534
"WN_05","Wild N",6,"A1",0.798214725477749
"WN_05","Wild N",6,"A2",0.0977682330677877
"WN_05","Wild N",6,"A3",0.0435966345650853
"WN_05","Wild N",6,"A4",0.0285796405636021
"WN_05","Wild N",6,"A5",0.0162817797745401
"WN_05","Wild N",6,"A6",0.0155589865512356
"WN_06","Wild N",6,"A1",0.678030859991595
"WN_06","Wild N",6,"A2",0.121388727858571
"WN_06","Wild N",6,"A3",0.0307359771505248
"WN_06","Wild N",6,"A4",0.025778294106585
"WN_06","Wild N",6,"A5",0.0415063140800506
"WN_06","Wild N",6,"A6",0.102559826812674
"WN_07","Wild N",6,"A1",0.584201063852186
"WN_07","Wild N",6,"A2",0.11299199601608
"WN_07","Wild N",6,"A3",0.0293742472069587
"WN_07","Wild N",6,"A4",0.00483198251650964
"WN_07","Wild N",6,"A5",0.174876151506012
"WN_07","Wild N",6,"A6",0.0937245589022531
"WN_08","Wild N",6,"A1",0.840011739115883
"WN_08","Wild N",6,"A2",0.0566932090050374
"WN_08","Wild N",6,"A3",0.0296768755906813
"WN_08","Wild N",6,"A4",0.0111978116710641
"WN_08","Wild N",6,"A5",0.00548877435186463
"WN_08","Wild N",6,"A6",0.0569315902654698
"WN_09","Wild N",6,"A1",0.641210322234007
"WN_09","Wild N",6,"A2",0.0818027929151977
"WN_09","Wild N",6,"A3",0.0679137624515494
"WN_09","Wild N",6,"A4",0.00452089371852205
"WN_09","Wild N",6,"A5",0.118782796496116
"WN_09","Wild N",6,"A6",0.085769432184608
"WN_10","Wild N",6,"A1",0.779730780228249
"WN_10","Wild N",6,"A2",0.120715408542011
"WN_10","Wild N",6,"A3",0.0175379471060239
"WN_10","Wild N",6,"A4",0.00358716181576169
"WN_10","Wild N",6,"A5",0.0501635708497584
"WN_10","Wild N",6,"A6",0.0282651314581969
"WN_11","Wild N",6,"A1",0.879382312392778
"WN_11","Wild N",6,"A2",0.0586772707783783
"WN_11","Wild N",6,"A3",0.0102380793673744
"WN_11","Wild N",6,"A4",0.0211615097020866
"WN_11","Wild N",6,"A5",0.00510032385396569
"WN_11","Wild N",6,"A6",0.0254405039054172
"WN_12","Wild N",6,"A1",0.855465290630494
"WN_12","Wild N",6,"A2",0.0140399457414654
"WN_12","Wild N",6,"A3",0.000607758863028403
"WN_12","Wild N",6,"A4",0.0188802924738858
"WN_12","Wild N",6,"A5",0.0565224569911139
"WN_12","Wild N",6,"A6",0.0544842553000123
"WN_13","Wild N",6,"A1",0.830691359077582
"WN_13","Wild N",6,"A2",0.026789502129883
"WN_13","Wild N",6,"A3",0.0671946690356393
"WN_13","Wild N",6,"A4",0.0137703330015615
"WN_13","Wild N",6,"A5",0.00993465635970349
"WN_13","Wild N",6,"A6",0.0516194803956303
"WN_14","Wild N",6,"A1",0.809483022904473
"WN_14","Wild N",6,"A2",0.0820289170289765
"WN_14","Wild N",6,"A3",0.0425938749830919
"WN_14","Wild N",6,"A4",0.0378407089792548
"WN_14","Wild N",6,"A5",0.00592053859731602
"WN_14","Wild N",6,"A6",0.0221329375068874
"WN_15","Wild N",6,"A1",0.813140805945466
"WN_15","Wild N",6,"A2",0.0420530485111615
"WN_15","Wild N",6,"A3",0.0111359174521661
"WN_15","Wild N",6,"A4",0.0206005019017509
"WN_15","Wild N",6,"A5",0.108921187533203
"WN_15","Wild N",6,"A6",0.00414853865625215
"WN_16","Wild N",6,"A1",0.705303391365839
"WN_16","Wild N",6,"A2",0.0155692404075726
"WN_16","Wild N",6,"A3",0.166803563026242
"WN_16","Wild N",6,"A4",0.0256017484826988
"WN_16","Wild N",6,"A5",0.0368931587343394
"WN_16","Wild N",6,"A6",0.0498288979833079
"WN_17","Wild N",6,"A1",0.769679074340011
"WN_17","Wild N",6,"A2",0.0686575072658508
"WN_17","Wild N",6,"A3",0.0310412844450876
"WN_17","Wild N",6,"A4",0.115199021303055
"WN_17","Wild N",6,"A5",0.0147460345054386
"WN_17","Wild N",6,"A6",0.000677078140557844
"WN_18","Wild N",6,"A1",0.919879951661329
"WN_18","Wild N",6,"A2",0.0386345608393416
"WN_18","Wild N",6,"A3",0.015481172787077
"WN_18","Wild N",6,"A4",0.00758970814204133
"WN_18","Wild N",6,"A5",0.00639152973091193
"WN_18","Wild N",6,"A6",0.012023076839299
"WN_19","Wild N",6,"A1",0.681813274866152
"WN_19","Wild N",6,"A2",0.0638849216857
"WN_19","Wild N",6,"A3",0.0936199185007223
"WN_19","Wild N",6,"A4",0.0743508735173149
"WN_19","Wild N",6,"A5",0.0823648118129015
"WN_19","Wild N",6,"A6",0.00396619961720922
"WN_20","Wild N",6,"A1",0.811736570682828
"WN_20","Wild N",6,"A2",0.0691957495898811
"WN_20","Wild N",6,"A3",0.00478198453468028
"WN_20","Wild N",6,"A4",0.0276930912101726
"WN_20","Wild N",6,"A5",0.0245300860539997
"WN_20","Wild N",6,"A6",0.0620625179284385
"WS_01","Wild S",6,"A1",0.0396218738793667
"WS_01","Wild S",6,"A2",0.613617341046664
"WS_01","Wild S",6,"A3",0.0091740359629242
"WS_01","Wild S",6,"A4",0.124776493339206
"WS_01","Wild S",6,"A5",0.109563978384531
"WS_01","Wild S",6,"A6",0.103246277387309
"WS_02","Wild S",6,"A1",0.00717238925093864
"WS_02","Wild S",6,"A2",0.786441134775506
"WS_02","Wild S",6,"A3",0.0579802291575363
"WS_02","Wild S",6,"A4",0.00823254746425973
"WS_02","Wild S",6,"A5",0.0156506269157141
"WS_02","Wild S",6,"A6",0.124523072436045
"WS_03","Wild S",6,"A1",0.0642171794557828
"WS_03","Wild S",6,"A2",0.666249608193832
"WS_03","Wild S",6,"A3",0.0361932916536857
"WS_03","Wild S",6,"A4",0.137188940157411
"WS_03","Wild S",6,"A5",0.0831016193528376
"WS_03","Wild S",6,"A6",0.013049361186451
"WS_04","Wild S",6,"A1",0.100036554020932
"WS_04","Wild S",6,"A2",0.742730051917813
"WS_04","Wild S",6,"A3",0.0436899306226466
"WS_04","Wild S",6,"A4",0.0299833600310034
"WS_04","Wild S",6,"A5",0.0648922750085577
"WS_04","Wild S",6,"A6",0.0186678283990472
"WS_05","Wild S",6,"A1",0.13705481648084
"WS_05","Wild S",6,"A2",0.560885313222052
"WS_05","Wild S",6,"A3",0.173883108332035
"WS_05","Wild S",6,"A4",0.082885357004415
"WS_05","Wild S",6,"A5",0.00582303949071221
"WS_05","Wild S",6,"A6",0.0394683654699457
"WS_06","Wild S",6,"A1",0.144561789504004
"WS_06","Wild S",6,"A2",0.697522425018767
"WS_06","Wild S",6,"A3",0.0190943287926521
"WS_06","Wild S",6,"A4",0.0564690555073089
"WS_06","Wild S",6,"A5",0.0544322903039633
"WS_06","Wild S",6,"A6",0.0279201108733043
"WS_07","Wild S",6,"A1",0.17627415771654
"WS_07","Wild S",6,"A2",0.648186164871501
"WS_07","Wild S",6,"A3",0.0284023838760941
"WS_07","Wild S",6,"A4",0.0362076186117086
"WS_07","Wild S",6,"A5",0.0530911957151899
"WS_07","Wild S",6,"A6",0.0578384792089658
"WS_08","Wild S",6,"A1",0.117865484976941
"WS_08","Wild S",6,"A2",0.527463768872603
"WS_08","Wild S",6,"A3",0.0656318744759601
"WS_08","Wild S",6,"A4",0.0626155098606699
"WS_08","Wild S",6,"A5",0.207774047705626
"WS_08","Wild S",6,"A6",0.0186493141082005
"WS_09","Wild S",6,"A1",0.103505222095504
"WS_09","Wild S",6,"A2",0.598524345328048
"WS_09","Wild S",6,"A3",0.0670317765904037
"WS_09","Wild S",6,"A4",0.0362240355574114
"WS_09","Wild S",6,"A5",0.175608861295567
"WS_09","Wild S",6,"A6",0.0191057591330666
"WS_10","Wild S",6,"A1",0.112974128287822
"WS_10","Wild S",6,"A2",0.542192209264969
"WS_10","Wild S",6,"A3",0.161187698543586
"WS_10","Wild S",6,"A4",0.0263216876370722
"WS_10","Wild S",6,"A5",0.137784595438389
"WS_10","Wild S",6,"A6",0.0195396808281616
"WS_11","Wild S",6,"A1",0.0744833369333699
"WS_11","Wild S",6,"A2",0.674656512251699
"WS_11","Wild S",6,"A3",0.222916156815472
"WS_11","Wild S",6,"A4",0.00619823053852841
"WS_11","Wild S",6,"A5",0.00811186599267754
"WS_11","Wild S",6,"A6",0.013633897468253
"WS_12","Wild S",6,"A1",0.0563385818270175
"WS_12","Wild S",6,"A2",0.733454958814222
"WS_12","Wild S",6,"A3",0.0787731545074532
"WS_12","Wild S",6,"A4",0.0704595976869636
"WS_12","Wild S",6,"A5",0.0474280954823258
"WS_12","Wild S",6,"A6",0.0135456116820175
"WS_13","Wild S",6,"A1",0.01385426158659
"WS_13","Wild S",6,"A2",0.793915832561885
"WS_13","Wild S",6,"A3",0.109015139708157
"WS_13","Wild S",6,"A4",0.00644800763388226
"WS_13","Wild S",6,"A5",0.0131118696259737
"WS_13","Wild S",6,"A6",0.0636548888835122
"WS_14","Wild S",6,"A1",0.0521036437076601
"WS_14","Wild S",6,"A2",0.589395872188333
"WS_14","Wild S",6,"A3",0.134258096522806
"WS_14","Wild S",6,"A4",0.0601501403946872
"WS_14","Wild S",6,"A5",0.0481393560164287
"WS_14","Wild S",6,"A6",0.115952891170085
"WS_15","Wild S",6,"A1",0.00305670035293516
"WS_15","Wild S",6,"A2",0.837940127776881
"WS_15","Wild S",6,"A3",0.0231303324540586
"WS_15","Wild S",6,"A4",0.00847910333069868
"WS_15","Wild S",6,"A5",0.0501901469968962
"WS_15","Wild S",6,"A6",0.0772035890885302
"WS_16","Wild S",6,"A1",0.0902396149883795
"WS_16","Wild S",6,"A2",0.638653699136413
"WS_16","Wild S",6,"A3",0.100554267996522
"WS_16","Wild S",6,"A4",0.106442083795999
"WS_16","Wild S",6,"A5",0.0259675472413447
"WS_16","Wild S",6,"A6",0.0381427868413428
"WS_17","Wild S",6,"A1",0.0943212114812608
"WS_17","Wild S",6,"A2",0.457530695195526
"WS_17","Wild S",6,"A3",0.130360140960271
"WS_17","Wild S",6,"A4",0.13656646671182
"WS_17","Wild S",6,"A5",0.0771346590665912
"WS_17","Wild S",6,"A6",0.104086826584532
"WS_18","Wild S",6,"A1",0.0274729537715614
"WS_18","Wild S",6,"A2",0.722828401924463
"WS_18","Wild S",6,"A3",0.129158532700578
"WS_18","Wild S",6,"A4",0.0629111912060492
"WS_18","Wild S",6,"A5",0.0145028877358354
"WS_18","Wild S",6,"A6",0.0431260326615127
"WS_19","Wild S",6,"A1",0.06889650637144
"WS_19","Wild S",6,"A2",0.823052642486478
"WS_19","Wild S",6,"A3",0.0489807942854578
"WS_19","Wild S",6,"A4",0.00958824762649245
"WS_19","Wild S",6,"A5",0.00942052264961006
"WS_19","Wild S",6,"A6",0.0400612865805213
"WS_20","Wild S",6,"A1",0.0351788949440511
"WS_20","Wild S",6,"A2",0.68357679497747
"WS_20","Wild S",6,"A3",0.171968033150849
"WS_20","Wild S",6,"A4",0.0490941222607563
"WS_20","Wild S",6,"A5",0.029346967052395
"WS_20","Wild S",6,"A6",0.0308351876144787
"LE_01","Landrace E",6,"A1",0.0167694130426054
"LE_01","Landrace E",6,"A2",0.0609709114080542
"LE_01","Landrace E",6,"A3",0.698741407725642
"LE_01","Landrace E",6,"A4",0.119906894713817
"LE_01","Landrace E",6,"A5",0.0535591844693839
"LE_01","Landrace E",6,"A6",0.0500521886404975
"LE_02","Landrace E",6,"A1",0.0132792830464237
"LE_02","Landrace E",6,"A2",0.0581786781118147
"LE_02","Landrace E",6,"A3",0.760897342570481
"LE_02","Landrace E",6,"A4",0.155401292847338
"LE_02","Landrace E",6,"A5",0.00375773873767221
"LE_02","Landrace E",6,"A6",0.00848566468627053
"LE_03","Landrace E",6,"A1",0.0408759745671813
"LE_03","Landrace E",6,"A2",0.0235867273852235
"LE_03","Landrace E",6,"A3",0.643088558842965
"LE_03","Landrace E",6,"A4",0.134953997017125
"LE_03","Landrace E",6,"A5",0.128200953435043
"LE_03","Landrace E",6,"A6",0.0292937887524618
"LE_04","Landrace E",6,"A1",0.0421500088852552
"LE_04","Landrace E",6,"A2",0.0389548530787815
"LE_04","Landrace E",6,"A3",0.674931519829438
"LE_04","Landrace E",6,"A4",0.129601259665957
"LE_04","Landrace E",6,"A5",0.0471352670077606
"LE_04","Landrace E",6,"A6",0.0672270915328068
"LE_05","Landrace E",6,"A1",0.0291881735110157
"LE_05","Landrace E",6,"A2",0.103984805447727
"LE_05","Landrace E",6,"A3",0.662680046801302
"LE_05","Landrace E",6,"A4",0.058853690830025
"LE_05","Landrace E",6,"A5",0.040580260040425
"LE_05","Landrace E",6,"A6",0.104713023369505
"LE_06","Landrace E",6,"A1",0.0373372534092365
"LE_06","Landrace E",6,"A2",0.0383048341455456
"LE_06","Landrace E",6,"A3",0.67477738020924
"LE_06","Landrace E",6,"A4",0.060311754912429
"LE_06","Landrace E",6,"A5",0.162840582706181
"LE_06","Landrace E",6,"A6",0.026428194617368
"LE_07","Landrace E",6,"A1",0.089428526426678
"LE_07","Landrace E",6,"A2",0.103083757403467
"LE_07","Landrace E",6,"A3",0.524310951902923
"LE_07","Landrace E",6,"A4",0.128510653584465
"LE_07","Landrace E",6,"A5",0.0720479796990973
"LE_07","Landrace E",6,"A6",0.0826181309833698
"LE_08","Landrace E",6,"A1",0.0148584915299654
"LE_08","Landrace E",6,"A2",0.191103505222144
"LE_08","Landrace E",6,"A3",0.500200551602333
"LE_08","Landrace E",6,"A4",0.122670022061032
"LE_08","Landrace E",6,"A5",0.0739550388503067
"LE_08","Landrace E",6,"A6",0.0972123907342196
"LE_09","Landrace E",6,"A1",0.0241564802650045
"LE_09","Landrace E",6,"A2",0.0264339721736467
"LE_09","Landrace E",6,"A3",0.636718445794965
"LE_09","Landrace E",6,"A4",0.147093350554301
"LE_09","Landrace E",6,"A5",0.120692629979998
"LE_09","Landrace E",6,"A6",0.0449051212320846
"LE_10","Landrace E",6,"A1",0.0265859903562694
"LE_10","Landrace E",6,"A2",0.0382442457355512
"LE_10","Landrace E",6,"A3",0.863831432891485
"LE_10","Landrace E",6,"A4",0.0271617781143455
"LE_10","Landrace E",6,"A5",0.0150411685948518
"LE_10","Landrace E",6,"A6",0.0291353843074968
"LE_11","Landrace E",6,"A1",0.0604902757073912
"LE_11","Landrace E",6,"A2",0.122770567039006
"LE_11","Landrace E",6,"A3",0.661758996385041
"LE_11","Landrace E",6,"A4",0.0687511953615927
"LE_11","Landrace E",6,"A5",0.0248943315427761
"LE_11","Landrace E",6,"A6",0.0613346339641932
"LE_12","Landrace E",6,"A1",0.127709764063562
"LE_12","Landrace E",6,"A2",0.10066818590034
"LE_12","Landrace E",6,"A3",0.634364803281144
"LE_12","Landrace E",6,"A4",0.0458835525584337
"LE_12","Landrace E",6,"A5",0.0271076577636755
"LE_12","Landrace E",6,"A6",0.0642660364328451
"LE_13","Landrace E",6,"A1",0.0372843275270688
"LE_13","Landrace E",6,"A2",0.0938561773887136
"LE_13","Landrace E",6,"A3",0.750885068092642
"LE_13","Landrace E",6,"A4",0.0181445285884963
"LE_13","Landrace E",6,"A5",0.0887156487307687
"LE_13","Landrace E",6,"A6",0.0111142496723104
"LE_14","Landrace E",6,"A1",0.0270690001046179
"LE_14","Landrace E",6,"A2",0.0234594657101344
"LE_14","Landrace E",6,"A3",0.726599112318494
"LE_14","Landrace E",6,"A4",0.142061830545432
"LE_14","Landrace E",6,"A5",0.0259036586928026
"LE_14","Landrace E",6,"A6",0.0549069326285198
"LE_15","Landrace E",6,"A1",0.0135095823638612
"LE_15","Landrace E",6,"A2",0.14832811668694
"LE_15","Landrace E",6,"A3",0.652651068179473
"LE_15","Landrace E",6,"A4",0.0374643289181463
"LE_15","Landrace E",6,"A5",0.111154993586969
"LE_15","Landrace E",6,"A6",0.0368919102646112
"LE_16","Landrace E",6,"A1",0.0432926841450158
"LE_16","Landrace E",6,"A2",0.104145747002077
"LE_16","Landrace E",6,"A3",0.631462454914223
"LE_16","Landrace E",6,"A4",0.11638217648198
"LE_16","Landrace E",6,"A5",0.0596760764105227
"LE_16","Landrace E",6,"A6",0.0450408610461817
"LE_17","Landrace E",6,"A1",0.120373135273328
"LE_17","Landrace E",6,"A2",0.0655779610826297
"LE_17","Landrace E",6,"A3",0.487692478652047
"LE_17","Landrace E",6,"A4",0.1775323837534
"LE_17","Landrace E",6,"A5",0.0818938509945169
"LE_17","Landrace E",6,"A6",0.0669301902440785
"LE_18","Landrace E",6,"A1",0.100498196131583
"LE_18","Landrace E",6,"A2",0.0999853860156711
"LE_18","Landrace E",6,"A3",0.666401603658029
"LE_18","Landrace E",6,"A4",0.0486445247249779
"LE_18","Landrace E",6,"A5",0.0199244747430392
"LE_18","Landrace E",6,"A6",0.0645458147267002
"LE_19","Landrace E",6,"A1",0.0730513315672395
"LE_19","Landrace E",6,"A2",0.0196033337238921
"LE_19","Landrace E",6,"A3",0.630753019947504
"LE_19","Landrace E",6,"A4",0.132970328861142
"LE_19","Landrace E",6,"A5",0.0771928621197115
"LE_19","Landrace E",6,"A6",0.0664291237805109
"LE_20","Landrace E",6,"A1",0.09733699390768
"LE_20","Landrace E",6,"A2",0.0479067257063941
"LE_20","Landrace E",6,"A3",0.617171975390092
"LE_20","Landrace E",6,"A4",0.124039106863083
"LE_20","Landrace E",6,"A5",0.0966306137455357
"LE_20","Landrace E",6,"A6",0.0169145843872154
"LW_01","Landrace W",6,"A1",0.0663468943439821
"LW_01","Landrace W",6,"A2",0.121685048223793
"LW_01","Landrace W",6,"A3",0.184622253287382
"LW_01","Landrace W",6,"A4",0.590782792139651
"LW_01","Landrace W",6,"A5",0.0234593044093447
"LW_01","Landrace W",6,"A6",0.0131037075958468
"LW_02","Landrace W",6,"A1",0.125661363408422
"LW_02","Landrace W",6,"A2",0.102605600221962
"LW_02","Landrace W",6,"A3",0.166587688339485
"LW_02","Landrace W",6,"A4",0.439095715352464
"LW_02","Landrace W",6,"A5",0.118202505450717
"LW_02","Landrace W",6,"A6",0.0478471272269506
"LW_03","Landrace W",6,"A1",0.0450910362071289
"LW_03","Landrace W",6,"A2",0.0515765249716133
"LW_03","Landrace W",6,"A3",0.0544331688952345
"LW_03","Landrace W",6,"A4",0.664918334409123
"LW_03","Landrace W",6,"A5",0.0534274859361298
"LW_03","Landrace W",6,"A6",0.13055344958077
"LW_04","Landrace W",6,"A1",0.102240533814745
"LW_04","Landrace W",6,"A2",0.110047312799075
"LW_04","Landrace W",6,"A3",0.0332580293203741
"LW_04","Landrace W",6,"A4",0.430618273932408
"LW_04","Landrace W",6,"A5",0.206206241817242
"LW_04","Landrace W",6,"A6",0.117629608316156
"LW_05","Landrace W",6,"A1",0.156347041410034
"LW_05","Landrace W",6,"A2",0.190997387839857
"LW_05","Landrace W",6,"A3",0.157234134359693
"LW_05","Landrace W",6,"A4",0.363461411713755
"LW_05","Landrace W",6,"A5",0.0876498997137314
"LW_05","Landrace W",6,"A6",0.0443101249629296
"LW_06","Landrace W",6,"A1",0.209677686280252
"LW_06","Landrace W",6,"A2",0.0290009318249566
"LW_06","Landrace W",6,"A3",0.0997015110315
"LW_06","Landrace W",6,"A4",0.487824930886398
"LW_06","Landrace W",6,"A5",0.166353502603218
"LW_06","Landrace W",6,"A6",0.0074414373736756
"LW_07","Landrace W",6,"A1",0.119748993475352
"LW_07","Landrace W",6,"A2",0.0259555750397138
"LW_07","Landrace W",6,"A3",0.145497307300593
"LW_07","Landrace W",6,"A4",0.518359028730639
"LW_07","Landrace W",6,"A5",0.122155324534654
"LW_07","Landrace W",6,"A6",0.0682837709190472
"LW_08","Landrace W",6,"A1",0.0625614070891487
"LW_08","Landrace W",6,"A2",0.0286384482696289
"LW_08","Landrace W",6,"A3",0.306332582232474
"LW_08","Landrace W",6,"A4",0.245953144589149
"LW_08","Landrace W",6,"A5",0.0680004149113903
"LW_08","Landrace W",6,"A6",0.288514002908209
"LW_09","Landrace W",6,"A1",0.0273600165983507
"LW_09","Landrace W",6,"A2",0.0758520487883106
"LW_09","Landrace W",6,"A3",0.0926400506039597
"LW_09","Landrace W",6,"A4",0.651833814790985
"LW_09","Landrace W",6,"A5",0.103516290808136
"LW_09","Landrace W",6,"A6",0.0487977784102575
"LW_10","Landrace W",6,"A1",0.13314782696534
"LW_10","Landrace W",6,"A2",0.105423864749011
"LW_10","Landrace W",6,"A3",0.33105494831452
"LW_10","Landrace W",6,"A4",0.307472257459981
"LW_10","Landrace W",6,"A5",0.109639408652596
"LW_10","Landrace W",6,"A6",0.0132616938585519
"LW_11","Landrace W",6,"A1",0.103532561161117
"LW_11","Landrace W",6,"A2",0.0567471880274931
"LW_11","Landrace W",6,"A3",0.0945017452172173
"LW_11","Landrace W",6,"A4",0.316884375411836
"LW_11","Landrace W",6,"A5",0.259557919631249
"LW_11","Landrace W",6,"A6",0.168776210551087
"LW_12","Landrace W",6,"A1",0.00942308694229481
"LW_12","Landrace W",6,"A2",0.0825859863935477
"LW_12","Landrace W",6,"A3",0.0504145799944255
"LW_12","Landrace W",6,"A4",0.454481079019609
"LW_12","Landrace W",6,"A5",0.310206444719759
"LW_12","Landrace W",6,"A6",0.0928888229303638
"LW_13","Landrace W",6,"A1",0.136297463624153
"LW_13","Landrace W",6,"A2",0.170293186106337
"LW_13","Landrace W",6,"A3",0.320497847210796
"LW_13","Landrace W",6,"A4",0.320462351082776
"LW_13","Landrace W",6,"A5",0.00652660966621567
"LW_13","Landrace W",6,"A6",0.0459225423097213
"LW_14","Landrace W",6,"A1",0.0952492851524929
"LW_14","Landrace W",6,"A2",0.178427537280962
"LW_14","Landrace W",6,"A3",0.0193519168508302
"LW_14","Landrace W",6,"A4",0.596939256042223
"LW_14","Landrace W",6,"A5",0.0429223776390981
